id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1554772278012960768,1554772278012960768,2022-08-03 12:12:52 CEST,2022-08-03,12:12:52,+0200,384954675,rubempa,Patomeque,,Si tuvieseis que elegir entre twner en ka habitación una cama de 135 o un simulador. ¿En qué equipo de F1 hago el modo carrera?,es,[],[],[],4,0,5,[],[],https://twitter.com/RubemPa/status/1554772278012960768,False,,0,,,,,,,,[],,,,
1554757181626523648,1554757181626523648,2022-08-03 11:12:52 CEST,2022-08-03,11:12:52,+0200,808075984092143617,cuervo_aqua,Cuervo,,"Mi tradición con cada FIFA nuevo es siempre hacerme un modo carrera con el Real Madrid de primeras,pero quiero cambiar este año,he pensando en 4 equipos y no sé cuál elegir,me ayudáis? He pensando en estos 3 #FIFA23",es,[],[],[],0,0,0,['fifa23'],[],https://twitter.com/cuervo_aqua/status/1554757181626523648,False,,0,,,,,,,,[],,,,
1554734540916232193,1554580722308059140,2022-08-03 09:42:54 CEST,2022-08-03,09:42:54,+0200,983273077,marshalafterall,#KiitosKimi #DankeSeb 🇳🇱,,"@MelBurNe_21 @Ryanair_ES Si,van a elegir a dedo y sin contrato a pilotos turcos para un GP y despedirlos al final de cada carrera",es,[],[],[],0,0,4,[],[],https://twitter.com/MarshalAfterAll/status/1554734540916232193,False,,0,,,,,,,,"[{'screen_name': 'MelBurNe_21', 'name': 'xMelBurNx', 'id': '1310044196'}, {'screen_name': 'Ryanair_ES', 'name': 'Ryanair España', 'id': '874167384181018624'}]",,,,
1554726196759478273,1554726196759478273,2022-08-03 09:09:45 CEST,2022-08-03,09:09:45,+0200,1390062466613321733,vocaciones_ue,Buscando Vocaciones,,"“Creo que Ingeniería Biomédica es la carrera perfecta para poder transformar la sanidad del futuro, en cualquiera de las ramas que puedas elegir”.  https://t.co/SIOKqME5Hg",es,[],[],['https://pbs.twimg.com/media/FZN-8CtWQAEEwUi.jpg'],0,1,2,[],[],https://twitter.com/Vocaciones_UE/status/1554726196759478273,False,,1,https://pbs.twimg.com/media/FZN-8CtWQAEEwUi.jpg,,,,,,,[],,,,
1554713400441278466,1554207736652521473,2022-08-03 08:18:54 CEST,2022-08-03,08:18:54,+0200,440548762,guns_n_oz,¡¡¡HALA MADRID!!!!,,"@WBCBoxing Un Vargas que por no saber elegir a sus rivales termino su carrera muy rápido, quiso dar tantas guerras que no se dio el tiempo para darle reposo a su cuerpo, una lástima, merecía disfrutar más fama y dinero pues era alguien que buscaba las mejores peleas",es,[],[],[],0,0,0,[],[],https://twitter.com/guns_n_oz/status/1554713400441278466,False,,0,,,,,,,,"[{'screen_name': 'WBCBoxing', 'name': 'World Boxing Council', 'id': '121243808'}]",,,,
1554712028677283840,1554712028677283840,2022-08-03 08:13:27 CEST,2022-08-03,08:13:27,+0200,2941616476,antoh94_,αηтσ🫶🏻,,"No eu mucho es lo que necesito ir a verlo a Justin 😭😭💜 maldita sea, no se si elegir en no perder materias de mi carrera o ser la persona más feliz del mundo por un día ajdhajaaja",es,[],[],[],0,0,0,[],[],https://twitter.com/Antoh94_/status/1554712028677283840,False,,0,,,,,,,,[],,,,
1554704498467246080,1554453854816698374,2022-08-03 07:43:32 CEST,2022-08-03,07:43:32,+0200,1500084216003977216,deivibernal27,Deivibernal,,@cbetancurvargas @carlosecaicedo @Ivan_Velasquez_ Eso es mentiras todos los jóvenes tendrían que sacar un icfes de 320 para elegir carrera y ver si alcanzan los cupos lo que quieren es que aya cupos para todo pa que puedan estudiar,es,[],[],[],0,0,0,[],[],https://twitter.com/Deivibernal27/status/1554704498467246080,False,,0,,,,,,,,"[{'screen_name': 'cbetancurvargas', 'name': 'Carmenza Betancur🇨🇴🇨🇴🇨🇴', 'id': '67469040'}, {'screen_name': 'carlosecaicedo', 'name': 'Carlos Caicedo', 'id': '142820755'}, {'screen_name': 'Ivan_Velasquez_', 'name': 'Iván Velásquez Gómez', 'id': '1020728958'}]",,,,
1554702862739021825,1554702862739021825,2022-08-03 07:37:02 CEST,2022-08-03,07:37:02,+0200,136322490,paradisebngtn,𝐃ei⁷ in the box 💜🃏,,Elegir y estudiar la carrera lic en Inglés🤦🏼‍♀️,es,[],[],[],1,0,0,[],[],https://twitter.com/paradisebngtn/status/1554702862739021825,False,https://twitter.com/lovemyseIf_/status/1554499280680935424,0,,,,,,,,[],,,,
1554697450144894976,1554697450144894976,2022-08-03 07:15:31 CEST,2022-08-03,07:15:31,+0200,1437055872505634826,eldiariodelima,@eldiariodelima,,¿Cómo manejar el estrés al momento de elegir una carrera?   https://t.co/a76UJPEGFo  @UTECuniversidad @SuneduPeru @MineduPeru @UNESCO  https://t.co/27az7uwyNM,es,"[{'screen_name': 'utecuniversidad', 'name': 'utec - u. de ingeniería & tecnología', 'id': '889566314'}, {'screen_name': 'suneduperu', 'name': 'sunedu', 'id': '3013114995'}, {'screen_name': 'mineduperu', 'name': 'ministerio de educación', 'id': '461221781'}, {'screen_name': 'unesco', 'name': 'unesco 🏛️ #education #sciences #culture 🇺🇳😷', 'id': '20646711'}]",['https://eldiariodelima.com/noticias/-como-manejar-el-estres-al-momento-de-elegir-una-carrera-'],['https://pbs.twimg.com/media/FZNlFejXoAMS2Ku.png'],0,0,0,[],[],https://twitter.com/eldiariodelima/status/1554697450144894976,False,,1,https://pbs.twimg.com/media/FZNlFejXoAMS2Ku.png,,,,,,,[],,,,
1554693518098157568,1554693518098157568,2022-08-03 06:59:54 CEST,2022-08-03,06:59:54,+0200,173260582,alanocturna10,Vladimir Rendon Acat,,¿Cómo manejar el estrés al momento de elegir una carrera?  https://t.co/uRFE3nnUii @UTECuniversidad @MineduPeru @SuneduPeru  https://t.co/7FSyCDsFgM,es,"[{'screen_name': 'utecuniversidad', 'name': 'utec - u. de ingeniería & tecnología', 'id': '889566314'}, {'screen_name': 'mineduperu', 'name': 'ministerio de educación', 'id': '461221781'}, {'screen_name': 'suneduperu', 'name': 'sunedu', 'id': '3013114995'}]",['https://www.notaentretenida.com/noticia.html?id=731'],['https://pbs.twimg.com/media/FZNhglhWYAA-Jei.jpg'],0,0,0,[],[],https://twitter.com/alanocturna10/status/1554693518098157568,False,,1,https://pbs.twimg.com/media/FZNhglhWYAA-Jei.jpg,,,,,,,[],,,,
1554673315788226561,1554673315788226561,2022-08-03 05:39:37 CEST,2022-08-03,05:39:37,+0200,1445087320793706496,holapayola,:/,,fuera impulso de elegir mi carrera con un volado,es,[],[],[],0,0,3,[],[],https://twitter.com/holapayola/status/1554673315788226561,False,,0,,,,,,,,[],,,,
1554672263336796160,1554595120946847745,2022-08-03 05:35:26 CEST,2022-08-03,05:35:26,+0200,3325349590,gonza_moledo,Gonza Moledo,,"@MaraJos62813754 @Nicoovendemia @BdeManchaEterna @MarceloMerkato A quien le importa el renombre ganando un 10% de lo que puede ganar en otro lado? Si tengo que rescindir plata que sea por un club que me haga millonario, sino, con lo corta de mi carrera, es normal elegir la plata.",es,[],[],[],1,0,0,[],[],https://twitter.com/gonza_moledo/status/1554672263336796160,False,,0,,,,,,,,"[{'screen_name': 'MaraJos62813754', 'name': 'María José ⚪🆗', 'id': '1544789143510712321'}, {'screen_name': 'Nicoovendemia', 'name': 'NicolinoRoche', 'id': '198882549'}, {'screen_name': 'BdeManchaEterna', 'name': 'La Mancha Eterna', 'id': '1157065536578162689'}, {'screen_name': 'MarceloMerkato', 'name': 'Marcelo Merkato', 'id': '560069262'}]",,,,
1554666021738487808,1554666021738487808,2022-08-03 05:10:38 CEST,2022-08-03,05:10:38,+0200,1452145269185855490,greciaaaaat,gresia,,"le agradezco tanto a paul q haya sido una gran influencia para elegir mi carrera en la universidad, neta gracias a él por contarme con emoción lo que hacía al punto de yo estar haciendo lo que hacía él &lt;3",es,[],[],[],0,0,0,[],[],https://twitter.com/greciaaaaat/status/1554666021738487808,False,,0,,,,,,,,[],,,,
1554665857170788352,1554665857170788352,2022-08-03 05:09:59 CEST,2022-08-03,05:09:59,+0200,1528448943146819586,hu__uek,jiseok,,mis papás hablándome sobre k carrera eligwr SEGUN ELLOS “lo k mas te guste🥺🥺” PERO LIT PARESIA KEME ESTABAN OBLIGANDO A ELEGIR GASTRONOMIA,es,[],[],[],0,0,0,[],[],https://twitter.com/hu__uek/status/1554665857170788352,False,,0,,,,,,,,[],,,,
1554660063616417795,1554660063616417795,2022-08-03 04:46:58 CEST,2022-08-03,04:46:58,+0200,1334687889792397315,ikoocats,⭒,,k difícil es elegir una carrera universitaria,es,[],[],[],0,0,0,[],[],https://twitter.com/ikoocats/status/1554660063616417795,False,,0,,,,,,,,[],,,,
1554659755825700865,1554659755825700865,2022-08-03 04:45:44 CEST,2022-08-03,04:45:44,+0200,1438879787284533255,agstflter,roa,,necesito elegir una carrera pero ya no sé cuál,es,[],[],[],1,0,0,[],[],https://twitter.com/agstflter/status/1554659755825700865,False,,0,,,,,,,,[],,,,
1554655833694289923,1554655833694289923,2022-08-03 04:30:09 CEST,2022-08-03,04:30:09,+0200,1132750332,yosoysolopaola,❝𝙱𝚛𝚊𝚟𝚎𝚑𝚎𝚊𝚛𝚝.❞,,"A veces pienso que debí elegir otra carrera aunque hubiera sido muy infeliz, debí elegir otra cosa.",es,[],[],[],0,0,0,[],[],https://twitter.com/YosoysoloPaola/status/1554655833694289923,False,,0,,,,,,,,[],,,,
1554654317491142656,1554654317491142656,2022-08-03 04:24:08 CEST,2022-08-03,04:24:08,+0200,1083365334927753217,luchiiperaltaa,lu,,"Que horror elegir una carrera, yo quiero botinera!!!",es,[],[],[],1,9,31,[],[],https://twitter.com/luchiiperaltaa/status/1554654317491142656,False,,0,,,,,,,,[],,,,
1554652805646143488,1554652805646143488,2022-08-03 04:18:07 CEST,2022-08-03,04:18:07,+0200,1511914461103333376,satellitght,andrea,,Tengo una crisis de no saber en qué especializarme en la carrera me fue más fácil elegirla a los 15 años que ahora al elegir una rama😭,es,[],[],[],0,0,0,[],[],https://twitter.com/satellitght/status/1554652805646143488,False,,0,,,,,,,,[],,,,
1554648578034917376,1554648578034917376,2022-08-03 04:01:19 CEST,2022-08-03,04:01:19,+0200,1266959057828614145,dan_isacatlover,Daniela dulce como candyyyy,,"Tenía el ego tan alto, que no me preocupe en elegir una carrera pq sabía que cualquier carrera que eligiera la iba a sacar XD",es,[],[],[],0,1,16,[],[],https://twitter.com/Dan_isacatlover/status/1554648578034917376,False,,0,,,,,,,,[],,,,
1554646686722580480,1554646686722580480,2022-08-03 03:53:48 CEST,2022-08-03,03:53:48,+0200,775006357024047104,chairi1967,Chairi,,Como dijo alguna vez Cvitanich. Hay que elegir el club según el técnico que este. Para mi Fausto Verá dio un pase atrás en su carrera.,es,[],[],[],1,0,0,[],[],https://twitter.com/Chairi1967/status/1554646686722580480,False,,0,,,,,,,,[],,,,
1554646591184707590,1554646591184707590,2022-08-03 03:53:25 CEST,2022-08-03,03:53:25,+0200,386230042,gabyheerrera,Gh,,"Ya entendí porque tienes que elegir carrera tan joven, a esta edad me canso hasta de comer😮‍💨",es,[],[],[],0,0,5,[],[],https://twitter.com/gabyheerrera/status/1554646591184707590,False,,0,,,,,,,,[],,,,
1554642614590251008,1554292044520120320,2022-08-03 03:37:37 CEST,2022-08-03,03:37:37,+0200,2254139784,micaelahiller_,Mica,,@Dalmuw Recién empezando a elegir que carrera estudiar 🤣,es,[],[],[],0,0,0,[],[],https://twitter.com/micaelahiller_/status/1554642614590251008,False,,0,,,,,,,,"[{'screen_name': 'Dalmuw', 'name': '𝒟𝒶𝓁𝓂𝒶', 'id': '1490536509803577351'}]",,,,
1554640243630002176,1554640243630002176,2022-08-03 03:28:12 CEST,2022-08-03,03:28:12,+0200,60716659,highonglitterr,Una gitana de ciudad,,18 años no es una buena edad para elegir tu firma y tu carrera,es,[],[],[],1,0,4,[],[],https://twitter.com/highonglitterr/status/1554640243630002176,False,,0,,,,,,,,[],,,,
1554639600920006657,1554213653066522624,2022-08-03 03:25:39 CEST,2022-08-03,03:25:39,+0200,1387233054356393986,mrsweigelbrown,ELA GRADUADA,,"@darksawturn A mí me costó un montón elegir carrera pero al final me decidí por psicología, le tengo un miedo horrible a la carrera pero es algo que me gusta así que vale la pena el riesgo. No te apresures a elegir muy rápido linda, tómate tu tiempo para eso 💗",es,[],[],[],1,0,1,[],[],https://twitter.com/mrsweigelbrown/status/1554639600920006657,False,,0,,,,,,,,"[{'screen_name': 'darksawturn', 'name': 'vic | colbourn’s wife', 'id': '759393464584925188'}]",,,,
1554636278469107712,1554636278469107712,2022-08-03 03:12:27 CEST,2022-08-03,03:12:27,+0200,1060731685875138560,adolfinalopez1,• Adol •,,por qué nadie me aviso que elegir un vestido para el egreso iba a ser mas dificil que elegir una carrera?,es,[],[],[],0,1,4,[],[],https://twitter.com/AdolfinaLopez1/status/1554636278469107712,False,,0,,,,,,,,[],,,,
1554634334925201408,1554634334925201408,2022-08-03 03:04:43 CEST,2022-08-03,03:04:43,+0200,1115566559127384064,_abriig,meu deus o doguinho,,quien me mandó a elegir una carrera tan cara lpm a llorar,es,[],[],[],0,0,0,[],[],https://twitter.com/_abriIg/status/1554634334925201408,False,,0,,,,,,,,[],,,,
1554632972342632448,1554632972342632448,2022-08-03 02:59:18 CEST,2022-08-03,02:59:18,+0200,752671656238149632,aralumel,𝒎𝒐𝒐𝒏 𝒊𝒏 𝒑𝒊𝒔𝒄𝒆𝒔,,qué me costaba elegir una carrera de arte y diseño,es,[],[],[],0,1,7,[],[],https://twitter.com/aralumel/status/1554632972342632448,False,,0,,,,,,,,[],,,,
1554627069727965191,1554627069727965191,2022-08-03 02:35:51 CEST,2022-08-03,02:35:51,+0200,1371650455034605572,_leonela3,leo🌙,,una carrera más barata no podía elegir???😔😔😔😔😔,es,[],[],[],1,1,4,[],[],https://twitter.com/_leonela3/status/1554627069727965191,False,,0,,,,,,,,[],,,,
1554625657350635523,1554625657350635523,2022-08-03 02:30:14 CEST,2022-08-03,02:30:14,+0200,1542300800730513409,laujaded,lautaro 104,,llorando pq no sé q carrera elegir pero dándolo todo en el karaoke  https://t.co/MA6uFSnenL,es,[],['https://open.spotify.com/track/5tdKaKLnC4SgtDZ6RlWeal?si=093442c2aac34529'],[],0,0,2,[],[],https://twitter.com/laujaded/status/1554625657350635523,False,,0,,,,,,,,[],,,,
1554624093823160320,1554624093823160320,2022-08-03 02:24:02 CEST,2022-08-03,02:24:02,+0200,1392657304567181312,mariaav92004,2facedfairy,,"A veces siento que cometí un error al no elegir medicina, pero biología me gusta, aunque también tengo tiempo para cambiar de carrera",es,[],[],[],1,0,0,[],[],https://twitter.com/mariaav92004/status/1554624093823160320,False,,0,,,,,,,,[],,,,
1554624083891027972,1554624083891027972,2022-08-03 02:23:59 CEST,2022-08-03,02:23:59,+0200,1355027064055881731,celes01382748,C_Loburr🔥,,Una carrera menos complicada no podía elegir??? Siempre a lo imposible yoo,es,[],[],[],0,0,0,[],[],https://twitter.com/Celes01382748/status/1554624083891027972,False,,0,,,,,,,,[],,,,
1554617085195685889,1554248180367331335,2022-08-03 01:56:11 CEST,2022-08-03,01:56:11,+0200,1213341008789786625,nietov_,ɐuıʇuǝlɐʌ,,"@matii_luna25 quiero saber a cuanto aumento, me interesa para ver si elegir otra carrera👀",es,[],[],[],1,0,0,[],[],https://twitter.com/nietov_/status/1554617085195685889,False,,0,,,,,,,,"[{'screen_name': 'matii_luna25', 'name': 'Matías Luna.', 'id': '269941234'}]",,,,
1554616569187147776,1554616569187147776,2022-08-03 01:54:08 CEST,2022-08-03,01:54:08,+0200,1001956002663673856,mojica_tiziana,🧸ti,,cómo hago para elegir una carrera si lo único que mg es dormir??????😫,es,[],[],[],0,0,5,[],[],https://twitter.com/mojica_tiziana/status/1554616569187147776,False,,0,,,,,,,,[],,,,
1554616554284802050,1554603702312488964,2022-08-03 01:54:04 CEST,2022-08-03,01:54:04,+0200,1375310379438514176,morohala,Moroha La Norteña,,@mihrimoonx También pueden elegir tú carrera  dependiendo de tu mbti.,es,[],[],[],0,0,1,[],[],https://twitter.com/MorohaLa/status/1554616554284802050,False,,0,,,,,,,,"[{'screen_name': 'mihrimoonx', 'name': 'Mihrimah 🇵🇪', 'id': '2795327296'}]",,,,
1554613007333969920,1554613007333969920,2022-08-03 01:39:58 CEST,2022-08-03,01:39:58,+0200,1199366665693286400,maiivero1,maii,,que estrés elegir una carrera,es,[],[],[],3,0,4,[],[],https://twitter.com/maiivero1/status/1554613007333969920,False,,0,,,,,,,,[],,,,
1554610728547532802,1554610728547532802,2022-08-03 01:30:55 CEST,2022-08-03,01:30:55,+0200,48765524,inforegion,Inforegión,,Madre de Dios: Candidatos para el gobierno regional inician campaña electoral – Electores madrediosenses tendrán que elegir entre ocho agrupaciones en carrera para los comicios de octubre.  https://t.co/16uerEIs6y,es,[],['https://www.inforegion.pe/297835/madre-de-dios-candidatos-para-el-gobierno-regional-inician-campana-electoral/'],[],0,0,0,[],[],https://twitter.com/inforegion/status/1554610728547532802,False,,0,,,,,,,,[],,,,
1554610234710171648,1554543296587988993,2022-08-03 01:28:57 CEST,2022-08-03,01:28:57,+0200,924028029218775046,unreal_state,Unreal State in Real Abnormality,,"@peiboletgr Que privilegios tienen en EEUU que no tienen en China? Llevar a tu hijo al instituto y que no le maten? Hipotecarte de por vida si quieres estudiar una carrera? Si tienes un cáncer ya te puedes joder si no tienes un duro?  Ah sí, libertad de elegir un psicópata como presidente.",es,[],[],[],0,0,1,[],[],https://twitter.com/unreal_state/status/1554610234710171648,False,,0,,,,,,,,"[{'screen_name': 'peiboletgr', 'name': 'Peibol MA 🌻', 'id': '334960296'}]",,,,
1554603602475352066,1554603602475352066,2022-08-03 01:02:36 CEST,2022-08-03,01:02:36,+0200,619351280,karenseberhardt,Karen,,Que me costaba elegir otra carrera ????,es,[],[],[],0,0,2,[],[],https://twitter.com/KarenSEberhardt/status/1554603602475352066,False,,0,,,,,,,,[],,,,
1554596879479889921,1554596879479889921,2022-08-03 00:35:53 CEST,2022-08-03,00:35:53,+0200,1071460961679233025,_honeyth,agustonta,,mi charla con mi mejor amiga sobre q carrera elegir es literalmente esta imagen  https://t.co/pdxdNVUzlk,es,[],[],['https://pbs.twimg.com/media/FZMJnjMWIAUHCtD.jpg'],0,0,2,[],[],https://twitter.com/_honeyth/status/1554596879479889921,False,,1,https://pbs.twimg.com/media/FZMJnjMWIAUHCtD.jpg,,,,,,,[],,,,
1554595862252331008,1554595862252331008,2022-08-03 00:31:51 CEST,2022-08-03,00:31:51,+0200,1425192676798967810,si_daniel1,10,,"La única inseguridad que vive en mi es la de que carrera universitaria elegir, del resto, no.",es,[],[],[],0,0,0,[],[],https://twitter.com/si_daniel1/status/1554595862252331008,False,,0,,,,,,,,[],,,,
1554593825515048960,1554593825515048960,2022-08-03 00:23:45 CEST,2022-08-03,00:23:45,+0200,1040740524385333248,salguero_luz,Lᴜᴢ👽,,Quien me habrá mandado a elegir esta carrera,es,[],[],[],0,0,1,[],[],https://twitter.com/salguero_luz/status/1554593825515048960,False,,0,,,,,,,,[],,,,
1554592880412356608,1554592880412356608,2022-08-03 00:20:00 CEST,2022-08-03,00:20:00,+0200,131967942,varskysports,VarskySports,,"En el Modo Carrera del FIFA23 se podrá elegir un DT real. Estarán disponibles Guardiola, Klopp y Conte, entre otros. Además:  📌Personalidad del jugador 📌Latido del corazón 📌Menú renovado 📌Puntuación de las negociaciones 📌Momentos dinámicos  https://t.co/WvY4XpqMBc",es,[],[],[],57,101,1428,[],[],https://twitter.com/VarskySports/status/1554592880412356608,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1554576275536232450/pu/img/bFu7nZXEz5BLH8W6.jpg,,,,,,,[],,,,
1554589745866362881,1554589745866362881,2022-08-03 00:07:32 CEST,2022-08-03,00:07:32,+0200,1330768510394445824,wiloji_,Ami★,,Ayúdenme a elegir carrera pero en fa   I vote for @aespa_official for #AudacyAOTS #aespa,es,"[{'screen_name': 'aespa_official', 'name': 'aespa', 'id': '1277453652924366848'}]",[],[],0,0,0,"['audacyaots', 'aespa']",[],https://twitter.com/WILOJI_/status/1554589745866362881,False,,0,,,,,,,,[],,,,
1554588747253039104,1554588747253039104,2022-08-03 00:03:34 CEST,2022-08-03,00:03:34,+0200,1475326359966789637,yuligabi_,Yuli🦋,,chamo porque es tan difícil elegir una carrera,es,[],[],[],2,1,5,[],[],https://twitter.com/yuligabi_/status/1554588747253039104,False,,0,,,,,,,,[],,,,
1554583234809253888,1554583234809253888,2022-08-02 23:41:40 CEST,2022-08-02,23:41:40,+0200,1593867000,georgi_100,Georgi Adem,,Porque no existía la profesión instagramera cuando tuve q elegir carrera,es,[],[],[],1,0,1,[],[],https://twitter.com/georgi_100/status/1554583234809253888,False,,0,,,,,,,,[],,,,
1554579086797930497,1554579086797930497,2022-08-02 23:25:11 CEST,2022-08-02,23:25:11,+0200,1273334358435418114,justlikeyou_28,dulce☆🇲🇽,,más difícil que elegir la carrera #AlwaysYou,es,[],[],[],0,0,0,['alwaysyou'],[],https://twitter.com/JustLikeYou_28/status/1554579086797930497,False,https://twitter.com/cclouiess/status/1554189526712700929,0,,,,,,,,[],,,,
1554577094348242946,1554567775862923264,2022-08-02 23:17:16 CEST,2022-08-02,23:17:16,+0200,1021403828267245570,trgcinnie,mario,,"@tnyinnie igual los voy a aprender como simplificados por mi carrera, es mas que nada para poder acceder a textos que no llegaron a ser traducidos o porque se pierde en el pasaje de idiomas, juro que me emociona mucho pero a la vez que me hacen elegir un idioma",es,[],[],[],0,0,0,[],[],https://twitter.com/trgcinnie/status/1554577094348242946,False,,0,,,,,,,,"[{'screen_name': 'tnyinnie', 'name': 'dulce misses skz', 'id': '1310804533199605760'}]",,,,
1554571770484621312,1554571770484621312,2022-08-02 22:56:07 CEST,2022-08-02,22:56:07,+0200,2707351664,edithalvarez99,CAPRICORNIO,,"Tarde más hoy eligiendo unos ganchos en el súper, que la vez que me tocó elegir carrera.",es,[],[],[],0,0,1,[],[],https://twitter.com/EdithAlvarez99/status/1554571770484621312,False,,0,,,,,,,,[],,,,
1554557800340152320,1554557800340152320,2022-08-02 22:00:36 CEST,2022-08-02,22:00:36,+0200,927367440455086080,luchivargas_,el chinito,,Tan complicado iba see elegir una carrera ??? Dio,es,[],[],[],0,0,0,[],[],https://twitter.com/luchivargas_/status/1554557800340152320,False,,0,,,,,,,,[],,,,
1554553374787387394,1554493881357574144,2022-08-02 21:43:01 CEST,2022-08-02,21:43:01,+0200,315278595,ahoratabasco,Ahora Tabasco Noticias,,"🔴#AHORA |📹 La astronauta mexicana, Katya Echazarreta (@katvoltage) contó cómo enfrentó el estigma: ""No me importa lo que digas, voy a elegir esta carrera, a trabajar para la Nasa y construir naves espaciales... y lo hice"".👏🏽🇲🇽  https://t.co/w2MLGCT8Cr",es,"[{'screen_name': 'katvoltage', 'name': 'kat echazarreta', 'id': '1417639594003030016'}]",[],[],1,1,0,['ahora'],[],https://twitter.com/AhoraTabasco/status/1554553374787387394,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1554552766571417601/pu/img/bXoyBqTLARo5A8Gj.jpg,,,,,,,[],,,,
1554552232590417922,1554061331468279814,2022-08-02 21:38:29 CEST,2022-08-02,21:38:29,+0200,1504765302025986049,orlando71731232,Calinger Espinal..,,"@CronicaPolicial Hay enfermeras que se lo merecen trata mal a uno, como que si uno los obligo a elegir esa carrera.. punto.",es,[],[],[],0,0,0,[],[],https://twitter.com/Orlando71731232/status/1554552232590417922,False,,0,,,,,,,,"[{'screen_name': 'CronicaPolicial', 'name': 'CrónicaPolicial', 'id': '195728664'}]",,,,
1554549752540413952,1554549752540413952,2022-08-02 21:28:37 CEST,2022-08-02,21:28:37,+0200,1327189020665933824,okaguuu,(:(,,por que nunca me dijeron que elegir una carrera iba a ser tan difícil 🥲,es,[],[],[],0,0,0,[],[],https://twitter.com/Okaguuu/status/1554549752540413952,False,,0,,,,,,,,[],,,,
1554547641664544770,1554547641664544770,2022-08-02 21:20:14 CEST,2022-08-02,21:20:14,+0200,1489662113433878528,_soferreyra,so🫀,,"estoy muy emocionada de verdad, si hay algo que mi yo de 17 hizo bien (posiblemente la unica cosa) fue elegir estudiar cine, no podria ser más feliz con ninguna otra carrera",es,[],[],[],0,0,5,[],[],https://twitter.com/_soferreyra/status/1554547641664544770,False,,0,,,,,,,,[],,,,
1554536339395190785,1554536339395190785,2022-08-02 20:35:19 CEST,2022-08-02,20:35:19,+0200,164337327,laoctavadigital,LA OCTAVA,,"Katya Echazarreta: Mis maestros decían que 'desperdiciaba' el lugar de un hombre que 'se lo merecía'  La astronauta mexicana contó cómo enfrentó el estigma: ""No me importa lo que digas, voy a elegir esta carrera, a trabajar para la Nasa y construir naves espaciales... y lo hice"".  https://t.co/j7N3BGmqF7",es,[],[],[],17,351,856,[],[],https://twitter.com/laoctavadigital/status/1554536339395190785,False,,1,https://pbs.twimg.com/media/FZLT98bXwAYixSW.jpg,,,,,,,[],,,,
1554525021535608834,1554518709942816771,2022-08-02 19:50:21 CEST,2022-08-02,19:50:21,+0200,1013344337558753280,_francovascello,💎,,"@OriPonce_S Pero elegir la carrera, te hizo conocerme a mi, pumba ya está, valió todo la pena ❤️❤️❤️",es,[],[],[],1,0,1,[],[],https://twitter.com/_FrancoVascello/status/1554525021535608834,False,,0,,,,,,,,"[{'screen_name': 'OriPonce_S', 'name': 'ᵒ❤️\u200d🔥', 'id': '757343967595945984'}]",,,,
1554522987617042433,1554522987617042433,2022-08-02 19:42:16 CEST,2022-08-02,19:42:16,+0200,1015444266842288128,pedrozzip,Pedro,,"Tengo que elegir las materias en las que anotarme y entre que son pocas y una mas cuco que la otra, creo que prefiero dejar la carrera  https://t.co/NV43tB8c1k",es,[],[],['https://pbs.twimg.com/tweet_video_thumb/FZLGPn9XEAAOLI7.jpg'],0,0,2,[],[],https://twitter.com/Pedrozzip/status/1554522987617042433,False,,1,https://pbs.twimg.com/tweet_video_thumb/FZLGPn9XEAAOLI7.jpg,,,,,,,[],,,,
1554518868131028993,1554518709942816771,2022-08-02 19:25:54 CEST,2022-08-02,19:25:54,+0200,757343967595945984,oriponce_s,ᵒ❤️‍🔥,,"Por eso ES RE IMPORTANTE saber elegir bien a los veinti, tanto la carrera, como el trabajo, como la pareja amiguis",es,[],[],[],1,0,2,[],[],https://twitter.com/OriPonce_S/status/1554518868131028993,False,,0,,,,,,,,[],,,,
1554517312748797953,1554514058832928768,2022-08-02 19:19:43 CEST,2022-08-02,19:19:43,+0200,89218027,camargorueda,Rafael Camargo,,"@elsaherazo ¿Los concursos para elegir los trabajadores de carrera diplomatica son como el que estaba diseñado para nombrar Contralor?.  ¡Oh, si! Hay variedad ideológica.",es,[],[],[],1,0,0,[],[],https://twitter.com/camargorueda/status/1554517312748797953,False,,0,,,,,,,,"[{'screen_name': 'elsaherazo', 'name': 'Elsa Herazo', 'id': '252413958'}]",,,,
1554506739550126080,1554505659433074699,2022-08-02 18:37:42 CEST,2022-08-02,18:37:42,+0200,1462814919582265357,venusintiffany,pilar relapsed,,al final todos terminan como yo en el cbc de alguna carrera q tuvieron que elegir rápido deprimidos y con complejo d rory gilmore,es,[],[],[],0,0,1,[],[],https://twitter.com/venusintiffany/status/1554506739550126080,False,,0,,,,,,,,[],,,,
1554506661745905668,1554506661745905668,2022-08-02 18:37:24 CEST,2022-08-02,18:37:24,+0200,827314288637378561,antooccasas,anto,,"lo insegura que estoy con la carrera que voy a elegir, no me va a dar el bocho😭😭",es,[],[],[],0,0,0,[],[],https://twitter.com/antooccasas/status/1554506661745905668,False,,0,,,,,,,,[],,,,
